tfidf
0.0
0.0
0.010591115352333572
0.0
0.0
0.0
0.0
0.018901284710848454
0.0
0.0
0.0
0.0
0.0
0.0
0.013828686438677238
0.0
0.0
0.02295332844037964
0.010591115352333572
0.0
0.0
0.0359608244745295
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.008486386175904616
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.007651109480126548
0.0
0.0
0.0
0.0
0.0
0.0
0.03394554470361846
0.006914343219338619
0.0
0.0
0.0
0.0
0.0
0.020743029658015857
0.0
0.0
0.009450642355424227
0.0
0.009450642355424227
0.0
0.007651109480126548
0.0
0.0
0.015302218960253095
0.015302218960253095
0.016322773502893118
0.0
0.006914343219338619
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.011986941491509834
0.0
0.006914343219338619
0.0
0.04148605931603171
0.0
0.006914343219338619
0.0
0.0
0.013786474366807511
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.008486386175904616
0.02295332844037964
0.0
0.055314745754708954
0.0
0.0
0.0
0.0
0.013786474366807511
0.0
0.006914343219338619
0.0
0.0
0.0
0.0
0.0
0.010591115352333572
0.020743029658015857
0.006914343219338619
0.0
0.03060443792050619
0.006914343219338619
0.006914343219338619
0.0
0.008486386175904616
0.0
0.055314745754708954
0.0
0.015302218960253095
0.10711553272177167
0.0
0.009450642355424227
0.009450642355424227
0.01697277235180923
0.0
0.0
0.0
0.015302218960253095
0.010591115352333572
0.0
0.0
0.0
0.0
0.032645547005786237
0.0
0.006914343219338619
0.0
0.03457171609669309
0.021182230704667144
0.0
0.06120887584101238
0.0
0.0
0.007651109480126548
0.0
0.0
0.0
0.0
0.011986941491509834
0.0
0.0
0.0
0.0
0.0
0.025459158527713847
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.010591115352333572
0.0
0.0
0.0
0.062229088974047574
0.0
0.0
0.0
0.0
0.0
0.0
0.013786474366807511
0.0
0.0
0.0
0.007651109480126548
0.0
0.0
0.007651109480126548
0.015302218960253095
0.0
0.010591115352333572
0.006914343219338619
0.0
0.0
0.0
0.0
0.0
0.0
0.009450642355424227
0.0
0.013786474366807511
0.0
0.0
0.0
0.0
0.008486386175904616
0.021182230704667144
0.04243193087952308
0.010591115352333572
0.006914343219338619
0.0
0.0
0.0359608244745295
0.006914343219338619
0.025459158527713847
0.025459158527713847
0.027657372877354477
0.008486386175904616
0.0
0.0
0.03457171609669309
0.0
0.021182230704667144
0.0
0.0
0.0
0.013828686438677238
0.0
0.013828686438677238
0.0
0.007651109480126548
0.0
0.0
0.0
0.0760577754127248
0.0
0.0
0.0
